id,source,probA,probB,probC,probD,probE,answer,time,error,sources,ids,similarity,confident,add_ids
557,MEDQA,0.012765222229063511,0.011265269480645657,0.8949111700057983,0.023848574608564377,0.05720975622534752,2,0.4012148380279541,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163979886, 468502519162394786, 468502519163883950, 468502519163360454, 468502519163910424]","[0.7574803233146667, 0.7835080027580261, 0.7586788535118103, 0.7604920268058777, 0.7637187242507935]",1,"[-1, -1, -1, -1, -1]"
558,MEDQA,0.12501543760299683,0.06691593676805496,0.634880781173706,0.07582569867372513,0.09736212342977524,2,0.41208362579345703,False,"['STAT', 'PBMD', 'STAT', 'TEXT', 'PBMD']","[468502519162749091, 468502519163107538, 468502519162773785, 468502519162379170, 468502519163817572]","[0.780225932598114, 0.7696710824966431, 0.7638379335403442, 0.7835710048675537, 0.769433856010437]",1,"[-1, -1, -1, -1, -1]"
559,MEDQA,0.0009100837050937116,0.9980279803276062,0.0007087739068083465,0.00012316643551457673,0.00023010518634691834,1,0.18584728240966797,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163207214, 468502519163424251, 468502519163288919, 468502519163308652, 468502519163255386]","[0.7079805731773376, 0.7072944045066833, 0.7051298022270203, 0.7072778940200806, 0.708168089389801]",1,"[-1, -1, -1, -1, -1]"
560,MEDQA,0.44023433327674866,0.11130867153406143,0.08668728172779083,0.12612925469875336,0.23564046621322632,0,0.5713663101196289,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'TEXT']","[468502519163941249, 468502519163645357, 468502519163759343, 468502519162394476, 468502519162391331]","[0.7919869422912598, 0.7817915081977844, 0.7815724611282349, 0.777230978012085, 0.7852375507354736]",1,"[-1, -1, -1, -1, -1]"
561,MEDQA,0.035140261054039,0.011408371850848198,0.031011171638965607,0.7997886538505554,0.12265156954526901,3,0.4773268699645996,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163924157, 468502519163389497, 468502519163978797, 468502519163733264, 468502519163687040]","[0.7830888032913208, 0.7806217670440674, 0.7688536643981934, 0.7884252071380615, 0.7680685520172119]",1,"[-1, -1, -1, -1, -1]"
562,MEDQA,0.00043043942423537374,0.9992963075637817,9.604402293916792e-05,1.891218744276557e-05,0.00015834980877116323,1,0.3772449493408203,False,"['STAT', 'PBMD', 'STAT', 'TEXT', 'STAT']","[468502519162821803, 468502519163807372, 468502519162453685, 468502519162348789, 468502519162812264]","[0.7882022857666016, 0.7968860864639282, 0.7962939739227295, 0.7919951677322388, 0.8106040954589844]",1,"[-1, -1, -1, -1, -1]"
563,MEDQA,0.3115828335285187,0.004444490652531385,0.013689993880689144,0.010661778040230274,0.6596208810806274,0,0.4315366744995117,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519163176100, 468502519163509613, 468502519163150854, 468502519162704735, 468502519163305596]","[0.8068362474441528, 0.8142764568328857, 0.7966134548187256, 0.8087033629417419, 0.8081788420677185]",1,"[-1, -1, -1, -1, -1]"
564,MEDQA,0.09454143047332764,0.03477984666824341,0.10712947696447372,0.6985719203948975,0.06497731059789658,0,0.414151668548584,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'STAT']","[468502519163992846, 468502519162390845, 468502519163636623, 468502519163735282, 468502519162461208]","[0.7508655786514282, 0.746343195438385, 0.7420746684074402, 0.7661721110343933, 0.7504476308822632]",1,"[-1, -1, -1, -1, -1]"
565,MEDQA,0.07219098508358002,0.012544911354780197,0.7761262059211731,0.03410060703754425,0.10503725707530975,2,0.46720361709594727,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163655074, 468502519163716648, 468502519163543372, 468502519163092246, 468502519163983589]","[0.8008182048797607, 0.8038867712020874, 0.787039041519165, 0.8036956191062927, 0.784935712814331]",1,"[-1, -1, -1, -1, -1]"
566,MEDQA,0.040636952966451645,0.7203072309494019,0.06699901074171066,0.08602843433618546,0.08602843433618546,1,0.5518851280212402,False,"['TEXT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519162294486, 468502519162412554, 468502519163692458, 468502519163711373, 468502519163542125]","[0.7873854637145996, 0.7904661297798157, 0.7877201437950134, 0.7871266603469849, 0.7819936275482178]",1,"[-1, -1, -1, -1, -1]"
567,MEDQA,0.14656774699687958,0.022476892918348312,0.03270368650555611,0.05391926318407059,0.7443324327468872,4,0.3698270320892334,False,"['PBMD', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519163564656, 468502519162487977, 468502519162910477, 468502519162878739, 468502519163536955]","[0.7672221064567566, 0.7779052257537842, 0.760482132434845, 0.7604820728302002, 0.7571477890014648]",1,"[-1, -1, -1, -1, -1]"
568,MEDQA,0.988280177116394,0.0024497017730027437,0.001907829544506967,0.0014858191134408116,0.0058765290305018425,0,0.38814425468444824,False,"['PBMD', 'TEXT', 'PBMD', 'STAT', 'PBMD']","[468502519163582365, 468502519162414684, 468502519163732028, 468502519162857100, 468502519163814088]","[0.8300858736038208, 0.8095769882202148, 0.8086943626403809, 0.7995116710662842, 0.8179011344909668]",1,"[-1, -1, -1, -1, -1]"
569,MEDQA,0.0012429135385900736,0.8267135620117188,0.004338194616138935,0.16278955340385437,0.0049158185720443726,1,0.5279664993286133,False,"['PBMD', 'STAT', 'PBMD', 'STAT', 'TEXT']","[468502519163605171, 468502519162876344, 468502519163542344, 468502519162904691, 468502519162360870]","[0.773065447807312, 0.772792398929596, 0.7715596556663513, 0.7816224098205566, 0.7896719574928284]",1,"[-1, -1, -1, -1, -1]"
570,MEDQA,0.7825430631637573,0.0500263012945652,0.038960523903369904,0.06423504650592804,0.06423504650592804,0,0.36542487144470215,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519162450679, 468502519162450681, 468502519162450672, 468502519163958465, 468502519163533074]","[0.7541807293891907, 0.7606642246246338, 0.7457898259162903, 0.7545733451843262, 0.752265214920044]",1,"[-1, -1, -1, -1, -1]"
571,MEDQA,0.008077218197286129,0.011752283200621605,0.9335994720458984,0.03619958087801933,0.010371353477239609,2,0.4433159828186035,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163570821, 468502519163631452, 468502519163537989, 468502519163976518, 468502519163001743]","[0.7699494361877441, 0.7766342759132385, 0.7910254001617432, 0.7933278679847717, 0.7915533185005188]",1,"[-1, -1, -1, -1, -1]"
572,MEDQA,0.05520053580403328,0.00959241483360529,0.8634817004203796,0.048714302480220795,0.02301100827753544,2,0.24882817268371582,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519162926191, 468502519162842901, 468502519162439175, 468502519163065047, 468502519162832865]","[0.7387235760688782, 0.7590109705924988, 0.7564569115638733, 0.7472686171531677, 0.7450132966041565]",1,"[-1, -1, -1, -1, -1]"
573,MEDQA,0.1214175820350647,0.0506143793463707,0.5441558361053467,0.10715063661336899,0.17666153609752655,2,0.7833387851715088,False,"['STAT', 'TEXT', 'STAT', 'TEXT', 'PBMD']","[468502519162429583, 468502519162411157, 468502519162833871, 468502519162342970, 468502519163946011]","[0.7854392528533936, 0.7748533487319946, 0.786240816116333, 0.7822295427322388, 0.7892575860023499]",3,"[468502519162342972, 468502519163946011, 468502519162795666, 468502519162429583, 468502519162328436, 468502519162429583, 468502519163946011, 468502519162342972, 468502519162342970, 468502519162776579, 468502519162342972, 468502519162484620, 468502519162410711, 468502519163946011, 468502519163453070]"
574,MEDQA,0.08470173180103302,0.26089969277381897,0.4874247908592224,0.058214589953422546,0.10875917226076126,2,0.5920038223266602,False,"['STAT', 'STAT', 'TEXT', 'TEXT', 'TEXT']","[468502519162906485, 468502519162797047, 468502519162306698, 468502519162347362, 468502519162328873]","[0.7916681170463562, 0.7842514514923096, 0.7875240445137024, 0.7845224142074585, 0.7938462495803833]",2,"[468502519162383136, 468502519162461293, 468502519163519893, 468502519162462076, 468502519162925436, 468502519162347435, 468502519162964797, 468502519162964825, 468502519163394631, 468502519162347365]"
575,MEDQA,0.27347850799560547,0.39790886640548706,0.11400280147790909,0.11400280147790909,0.10060711950063705,2,0.34511613845825195,False,"['PBMD', 'TEXT', 'PBMD', 'TEXT', 'PBMD']","[468502519163870167, 468502519162359865, 468502519163567267, 468502519162368388, 468502519163535027]","[0.7541857957839966, 0.7596575617790222, 0.7705943584442139, 0.7599364519119263, 0.7502136826515198]",1,"[-1, -1, -1, -1, -1]"
576,MEDQA,0.02299388311803341,0.004527763929218054,0.006587857846170664,0.8628391027450562,0.10305143892765045,4,0.35993194580078125,False,"['PBMD', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519163617157, 468502519162329409, 468502519162336344, 468502519162336343, 468502519162307708]","[0.7954732179641724, 0.8286116123199463, 0.7998332977294922, 0.8065862655639648, 0.7872154712677002]",1,"[-1, -1, -1, -1, -1]"
577,MEDQA,0.09191124886274338,0.41191762685775757,0.22048363089561462,0.19457609951496124,0.08111139386892319,1,0.523007869720459,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163519169, 468502519163458262, 468502519162489774, 468502519163293102, 468502519163901679]","[0.7869938611984253, 0.7841877937316895, 0.7954649329185486, 0.7851511240005493, 0.7799746990203857]",1,"[-1, -1, -1, -1, -1]"
578,MEDQA,0.1736934334039688,0.5350134372711182,0.10535039007663727,0.09297139197587967,0.09297139197587967,1,0.4736804962158203,False,"['PBMD', 'STAT', 'TEXT', 'PBMD', 'PBMD']","[468502519163791878, 468502519162808816, 468502519162393077, 468502519163761648, 468502519163984701]","[0.7600774168968201, 0.7665479183197021, 0.7996946573257446, 0.8017071485519409, 0.7604037523269653]",1,"[-1, -1, -1, -1, -1]"
579,MEDQA,0.18955804407596588,0.1302812099456787,0.2758053243160248,0.18955804407596588,0.21479740738868713,4,1.2821173667907715,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'TEXT']","[468502519163896813, 468502519163571543, 468502519162928434, 468502519163674485, 468502519162329132]","[0.7919163107872009, 0.7880092859268188, 0.792896032333374, 0.7887226343154907, 0.7876948714256287]",4,"[468502519163270112, 468502519162733213, 468502519163117615, 468502519163302433, 468502519162694781, 468502519163445407, 468502519163835181, 468502519163364022, 468502519163313992, 468502519163946018, 468502519163788391, 468502519163868987, 468502519163936873, 468502519163520811, 468502519163905927, 468502519163206849, 468502519163571543, 468502519163461045, 468502519163231449, 468502519162416652]"
580,MEDQA,0.4497145712375641,0.11370564997196198,0.07814867794513702,0.21243011951446533,0.146000936627388,0,0.39677000045776367,False,"['TEXT', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468502519162361449, 468502519163765778, 468502519162910462, 468502519162878724, 468502519163292295]","[0.7705798745155334, 0.7649582624435425, 0.7566821575164795, 0.7564101219177246, 0.7921443581581116]",1,"[-1, -1, -1, -1, -1]"
581,MEDQA,0.2194433957338333,0.029698433354496956,0.06287158280611038,0.09147761762142181,0.5965089797973633,3,0.5134720802307129,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163586403, 468502519163969971, 468502519163485422, 468502519163816676, 468502519163573669]","[0.8043144941329956, 0.7773023247718811, 0.785550594329834, 0.8001729249954224, 0.7889907360076904]",1,"[-1, -1, -1, -1, -1]"
582,MEDQA,0.5071752071380615,0.08813383430242538,0.1646556854248047,0.05345587059855461,0.18657933175563812,4,0.49450254440307617,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'TEXT']","[468502519163673410, 468502519163551696, 468502519163083062, 468502519162336141, 468502519162316878]","[0.7769371271133423, 0.7782741785049438, 0.7966269254684448, 0.7830312848091125, 0.7815462946891785]",1,"[-1, -1, -1, -1, -1]"
583,MEDQA,0.17266206443309784,0.06351882219314575,0.322575181722641,0.322575181722641,0.11866877973079681,4,1.111644983291626,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163642788, 468502519163246380, 468502519163987641, 468502519163965786, 468502519163764618]","[0.763984203338623, 0.7624133229255676, 0.7875252962112427, 0.7703456878662109, 0.778817355632782]",3,"[468502519163866973, 468502519163566252, 468502519162706736, 468502519163824857, 468502519162706726, 468502519163866973, 468502519162811658, 468502519163481278, 468502519162957016, 468502519163866721, 468502519163866973, 468502519163678361, 468502519162960610, 468502519163662798, 468502519162391437]"
584,MEDQA,0.09382124245166779,0.6117913126945496,0.15468506515026093,0.056905459612607956,0.08279694616794586,4,0.7425696849822998,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162916260, 468502519162462142, 468502519162790531, 468502519162815113, 468502519162486366]","[0.8226736783981323, 0.8362140655517578, 0.8009820580482483, 0.7947922348976135, 0.7977940440177917]",3,"[468502519162838700, 468502519162490958, 468502519162923692, 468502519163708357, 468502519163887681, 468502519162916256, 468502519162744028, 468502519163497059, 468502519162723051, 468502519162761351, 468502519163981107, 468502519163666446, 468502519162979554, 468502519162426956, 468502519163640641]"
585,MEDQA,0.015300524421036243,0.0034140085335820913,0.01733776554465294,0.01733776554465294,0.9466099143028259,4,0.40367698669433594,False,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519162774236, 468502519162412554, 468502519163692458, 468502519163663812, 468502519163889426]","[0.786057710647583, 0.7753005027770996, 0.7787344455718994, 0.7637116312980652, 0.7630598545074463]",1,"[-1, -1, -1, -1, -1]"
586,MEDQA,0.09338513761758804,0.6089475750923157,0.04998546093702316,0.04998546093702316,0.19769632816314697,1,0.32976436614990234,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163519083, 468502519163297802, 468502519163836528, 468502519163157266, 468502519163906674]","[0.7739492058753967, 0.7741590142250061, 0.7783976793289185, 0.779865562915802, 0.7731242775917053]",1,"[-1, -1, -1, -1, -1]"
587,MEDQA,0.014623370952904224,0.014623370952904224,0.03507964313030243,0.030957676470279694,0.9047159552574158,4,0.40709996223449707,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163156189, 468502519162378475, 468502519163700145, 468502519163958091, 468502519163860638]","[0.7499933838844299, 0.7751612067222595, 0.7940608263015747, 0.7544341087341309, 0.7443444728851318]",1,"[-1, -1, -1, -1, -1]"
588,MEDQA,0.6362410187721252,0.03167657554149628,0.09757072478532791,0.027954479679465294,0.20655721426010132,0,0.49471330642700195,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163142330, 468502519163340386, 468502519163263267, 468502519162312947, 468502519163726005]","[0.7742294073104858, 0.769370436668396, 0.767036497592926, 0.7597743272781372, 0.7624757885932922]",1,"[-1, -1, -1, -1, -1]"
589,MEDQA,0.006658737547695637,0.00037566028186120093,0.0011571150971576571,0.0035641654394567013,0.9882442951202393,4,0.2873084545135498,False,"['STAT', 'STAT', 'TEXT', 'STAT', 'TEXT']","[468502519162490873, 468502519162490871, 468502519162295184, 468502519162490872, 468502519162295112]","[0.8115218877792358, 0.7849528193473816, 0.8026663064956665, 0.7783994674682617, 0.781141459941864]",1,"[-1, -1, -1, -1, -1]"
590,MEDQA,0.08116799592971802,0.06321369856595993,0.5997548699378967,0.10422176867723465,0.15164177119731903,2,0.4624199867248535,False,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519163532392, 468502519162927197, 468502519163836246, 468502519163147842, 468502519163550160]","[0.7692351341247559, 0.7736032605171204, 0.7814252972602844, 0.7723076939582825, 0.7767874598503113]",1,"[-1, -1, -1, -1, -1]"
591,MEDQA,0.057914312928915024,0.13892921805381775,0.6226375102996826,0.12260459363460541,0.057914312928915024,2,0.8683509826660156,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163671068, 468502519163897669, 468502519163908514, 468502519163157170, 468502519162375137]","[0.7909842133522034, 0.7893147468566895, 0.80629563331604, 0.7945107221603394, 0.8019116520881653]",2,"[468502519162477263, 468502519162477261, 468502519162388018, 468502519163608704, 468502519162336328, 468502519162823681, 468502519162903589, 468502519162903625, 468502519162877709, 468502519162379590]"
592,MEDQA,0.0427328422665596,0.8583121299743652,0.033280372619628906,0.010804555378854275,0.054870057851076126,1,0.4381875991821289,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163562368, 468502519163550397, 468502519163804261, 468502519163738503, 468502519163566825]","[0.7648088335990906, 0.7635985612869263, 0.7724494934082031, 0.7601255774497986, 0.7615088224411011]",1,"[-1, -1, -1, -1, -1]"
593,MEDQA,0.04095742478966713,0.02484193444252014,0.02484193444252014,0.8226518630981445,0.08670686930418015,3,0.4544055461883545,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163752088, 468502519163769421, 468502519163778876, 468502519163878253, 468502519163735478]","[0.7780570983886719, 0.7698145508766174, 0.7732114791870117, 0.765048623085022, 0.7650039792060852]",1,"[-1, -1, -1, -1, -1]"
594,MEDQA,0.8746836185455322,0.016020389273762703,0.0075674960389733315,0.0717984065413475,0.029930027201771736,3,0.36508750915527344,False,"['PBMD', 'TEXT', 'PBMD', 'TEXT', 'PBMD']","[468502519163489889, 468502519162307148, 468502519163778867, 468502519162413120, 468502519163732140]","[0.7962135076522827, 0.7816329002380371, 0.7988282442092896, 0.7812595963478088, 0.7887413501739502]",1,"[-1, -1, -1, -1, -1]"
595,MEDQA,0.9762359261512756,0.0027420457918196917,0.003107145195826888,0.0021355075296014547,0.01577938348054886,1,0.400738000869751,False,"['STAT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162808942, 468502519162703928, 468502519163284563, 468502519163393906, 468502519163617629]","[0.7798131108283997, 0.795796275138855, 0.7834080457687378, 0.7855180501937866, 0.7933181524276733]",1,"[-1, -1, -1, -1, -1]"
596,MEDQA,0.11749766021966934,0.19372089207172394,0.13314229249954224,0.19372089207172394,0.36191827058792114,2,0.45496296882629395,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163004733, 468502519163323021, 468502519163650025, 468502519163147726, 468502519163664219]","[0.7966015338897705, 0.8000348806381226, 0.783714771270752, 0.7971583604812622, 0.7908405661582947]",1,"[-1, -1, -1, -1, -1]"
597,MEDQA,0.01750193163752556,0.0034463349729776382,0.8432903289794922,0.006438601296395063,0.12932276725769043,2,0.2919447422027588,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163741666, 468502519163191794, 468502519163096712, 468502519163087750, 468502519163079771]","[0.7683416604995728, 0.7707586288452148, 0.775460958480835, 0.763338565826416, 0.7689844965934753]",1,"[-1, -1, -1, -1, -1]"
598,MEDQA,0.03355054557323456,0.023058930411934853,0.7636069059371948,0.0626806691288948,0.11710291355848312,1,0.3336160182952881,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'STAT']","[468502519163856232, 468502519163304887, 468502519163962886, 468502519162811808, 468502519162811829]","[0.7686773538589478, 0.772419273853302, 0.7820205688476562, 0.7772440910339355, 0.7772440910339355]",1,"[-1, -1, -1, -1, -1]"
599,MEDQA,0.054545748978853226,0.022738050669431686,0.04248027130961418,0.664503276348114,0.2157326191663742,3,0.3564639091491699,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163700543, 468502519163754973, 468502519163906057, 468502519163447824, 468502519163309111]","[0.7593614459037781, 0.7613013982772827, 0.7525027990341187, 0.7621214985847473, 0.7550414800643921]",1,"[-1, -1, -1, -1, -1]"
600,MEDQA,0.2859337329864502,0.034149911254644394,0.06380043923854828,0.08192138373851776,0.5341945290565491,4,0.3564574718475342,False,"['TEXT', 'TEXT', 'PBMD', 'PBMD', 'TEXT']","[468502519162324835, 468502519162323144, 468502519163755162, 468502519163735038, 468502519162324839]","[0.8481338024139404, 0.8435980081558228, 0.8394883871078491, 0.8309962153434753, 0.8353537917137146]",1,"[-1, -1, -1, -1, -1]"
601,MEDQA,0.0006254431791603565,9.591482375981286e-05,0.00029543842538259923,0.0010311814257875085,0.9979520440101624,4,0.3950493335723877,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163822207, 468502519163820551, 468502519163822604, 468502519163815134, 468502519163181602]","[0.8251609206199646, 0.797426700592041, 0.8026885986328125, 0.8003288507461548, 0.8111819624900818]",1,"[-1, -1, -1, -1, -1]"
602,MEDQA,0.5475918650627136,0.17777705192565918,0.17777705192565918,0.012878126464784145,0.08397593349218369,0,0.4401125907897949,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'TEXT']","[468502519163927242, 468502519162394396, 468502519163767517, 468502519163896983, 468502519162309514]","[0.7851040363311768, 0.8138668537139893, 0.7703570127487183, 0.785087525844574, 0.7681686282157898]",1,"[-1, -1, -1, -1, -1]"
603,MEDQA,0.055757075548172,0.5994450449943542,0.08112606406211853,0.09192787855863571,0.17174388468265533,1,0.36770033836364746,False,"['TEXT', 'PBMD', 'TEXT', 'TEXT', 'PBMD']","[468502519162329901, 468502519163737198, 468502519162307023, 468502519162379170, 468502519163732094]","[0.7781286835670471, 0.7758227586746216, 0.7753693461418152, 0.7948870062828064, 0.7772794961929321]",1,"[-1, -1, -1, -1, -1]"
604,MEDQA,0.9862915873527527,0.004567435942590237,0.0035571230109781027,0.003139150096103549,0.0024447725154459476,0,0.34041285514831543,False,"['TEXT', 'TEXT', 'STAT', 'PBMD', 'PBMD']","[468502519162307802, 468502519162387510, 468502519162780806, 468502519163705196, 468502519162995877]","[0.8034361004829407, 0.7701252698898315, 0.7695434093475342, 0.7923442125320435, 0.8051059246063232]",1,"[-1, -1, -1, -1, -1]"
605,MEDQA,0.003964554518461227,0.0024046238977462053,0.005768393166363239,0.9700945019721985,0.017767900601029396,2,0.49675655364990234,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163751558, 468502519163773159, 468502519163970418, 468502519163792318, 468502519163866976]","[0.7612374424934387, 0.7711377143859863, 0.7733767628669739, 0.760482907295227, 0.7619509696960449]",1,"[-1, -1, -1, -1, -1]"
606,MEDQA,0.12276152521371841,0.04516143724322319,0.05117461830377579,0.07445862144231796,0.7064437866210938,4,0.3039546012878418,False,"['PBMD', 'PBMD', 'STAT', 'TEXT', 'TEXT']","[468502519163223364, 468502519163059681, 468502519162946880, 468502519162411888, 468502519162294839]","[0.7951222658157349, 0.7705647945404053, 0.7811209559440613, 0.7737089395523071, 0.792252779006958]",1,"[-1, -1, -1, -1, -1]"
607,MEDQA,0.007243271917104721,0.0020752320997416973,0.022310849279165268,0.9486814141273499,0.019689254462718964,3,0.4207606315612793,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163761946, 468502519163538832, 468502519163761945, 468502519163969653, 468502519163280714]","[0.8317173719406128, 0.8021447062492371, 0.8317290544509888, 0.829643189907074, 0.801935613155365]",1,"[-1, -1, -1, -1, -1]"
608,MEDQA,0.03442004695534706,0.014348410069942474,0.006777709349989891,0.8877047300338745,0.05674906447529793,3,0.4722633361816406,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519163220727, 468502519163470338, 468502519163939787, 468502519162961197, 468502519163387099]","[0.7872536778450012, 0.7717913389205933, 0.7656320929527283, 0.770551860332489, 0.7799285054206848]",1,"[-1, -1, -1, -1, -1]"
609,MEDQA,0.0024660893250256777,0.00029453233582898974,0.001028018887154758,0.0013200024841353297,0.9948914051055908,4,0.2873101234436035,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519162948341, 468502519163334243, 468502519163339848, 468502519163335859, 468502519162902948]","[0.7953969240188599, 0.7992534041404724, 0.793285071849823, 0.7964122891426086, 0.7941029071807861]",1,"[-1, -1, -1, -1, -1]"
610,MEDQA,0.5673702955245972,0.26800674200057983,0.09859417378902435,0.041100166738033295,0.024928512051701546,1,0.48917102813720703,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'STAT']","[468502519162914550, 468502519163337732, 468502519163918752, 468502519162917402, 468502519162465468]","[0.7905911207199097, 0.8069813251495361, 0.7941267490386963, 0.7897279858589172, 0.788494348526001]",1,"[-1, -1, -1, -1, -1]"
611,MEDQA,0.1362510621547699,0.10611243546009064,0.53888338804245,0.06436044722795486,0.15439267456531525,2,0.2988862991333008,False,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468502519162808005, 468502519162489774, 468502519162774317, 468502519162949728, 468502519162328245]","[0.7810960412025452, 0.787981390953064, 0.7796533703804016, 0.7834135293960571, 0.7788888216018677]",1,"[-1, -1, -1, -1, -1]"
612,MEDQA,0.3825867474079132,0.10961294174194336,0.15948587656021118,0.0853666439652443,0.26294776797294617,1,0.4812180995941162,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163699948, 468502519163922895, 468502519163987641, 468502519163915370, 468502519163402685]","[0.7811870574951172, 0.774724006652832, 0.7803109884262085, 0.7705278396606445, 0.7686195969581604]",1,"[-1, -1, -1, -1, -1]"
613,MEDQA,0.2792520523071289,0.11640956997871399,0.21748171746730804,0.16937492787837982,0.21748171746730804,3,0.8625397682189941,False,"['PBMD', 'TEXT', 'STAT', 'TEXT', 'STAT']","[468502519163059750, 468502519162395450, 468502519162833073, 468502519162335898, 468502519162861440]","[0.7571511268615723, 0.7745087146759033, 0.7623688578605652, 0.7610360980033875, 0.7673584222793579]",2,"[468502519162944758, 468502519163969948, 468502519163752437, 468502519163519311, 468502519162337219, 468502519163686772, 468502519163828275, 468502519163927498, 468502519163687872, 468502519163582873]"
614,MEDQA,0.35411378741264343,0.047924090176820755,0.029067428782582283,0.35411378741264343,0.21478086709976196,3,1.2780585289001465,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163604900, 468502519163798144, 468502519163758492, 468502519163584491, 468502519163008557]","[0.7887453436851501, 0.7973844408988953, 0.7925622463226318, 0.7991428375244141, 0.7961959838867188]",2,"[468502519162883991, 468502519163650830, 468502519162705902, 468502519162306488, 468502519163324555, 468502519162883991, 468502519162739722, 468502519162726695, 468502519162752353, 468502519163962465]"
615,MEDQA,0.41031768918037415,0.10374455899000168,0.24887026846408844,0.19382034242153168,0.04324716329574585,0,0.48076391220092773,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162809378, 468502519163423182, 468502519163403443, 468502519163791399, 468502519163284503]","[0.7562627196311951, 0.7605418562889099, 0.7698292136192322, 0.7831922769546509, 0.7670108675956726]",1,"[-1, -1, -1, -1, -1]"
616,MEDQA,0.2781957983970642,0.03764970600605011,0.10234250873327255,0.06207387149333954,0.5197381377220154,4,0.4580502510070801,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163461716, 468502519163188370, 468502519163164072, 468502519163063357, 468502519163988079]","[0.8188421726226807, 0.811805009841919, 0.8220328092575073, 0.8210000395774841, 0.817449688911438]",1,"[-1, -1, -1, -1, -1]"
617,MEDQA,0.010656436905264854,0.9592618942260742,0.010656436905264854,0.003920284099876881,0.01550502423197031,1,0.35059380531311035,False,"['STAT', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519162940856, 468502519163804294, 468502519162305449, 468502519163798028, 468502519163538252]","[0.779629111289978, 0.7868489623069763, 0.7703758478164673, 0.7789980173110962, 0.779484212398529]",1,"[-1, -1, -1, -1, -1]"
