id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
4b68c9e2-67fe-44e0-a9aa-002f5787f453,All are true about instrument given except:,"Platelets <40,000 cu/mm is contraindication",Can be done in both prone or lateral position,Infiltrative and granulomatous diseases are indications,No breath holding needed,0,multi,It is an image of bone marrow biopsy needle. Thrombocytopenia is not a contraindication for BM biopsy. BM biopsy can be done in PSIS/ Iliac crest It is done for infiltrative and granulomatous diseases & myeloproliferative diseases of bone marrow. Breath holding is needed for liver disease.,Medicine,AIIMS 2019
b6960906-d735-47a0-b71b-aa8af6cd26b3,Which of the following is a false statement?,Acetaminophen does not have anti-inflammatory action,NSAIDs with least cardiovascular risk in Naproxen,Gastric irritation is more severe with NSAIDs compared to aspirin,Non selective COX-2 inhibitors are contraindicated in postoperative patients,2,multi,Gastric irritation is most severe with aspirin. It can cause gastric mucosal erosion and ulceration leading to bleeding and perforation.,Medicine,AIIMS 2017
035a6e66-f990-4d45-abd9-9855059b027a,Which of the following is least likely to cause infective endocarditis:,Staphylococcus albus.,Streptococcus faecalis.,Salmonella typhi.,Pseudomonas aeruginosa.,2,single,,Medicine,
1919416e-aa4f-4c7f-a845-46186f02f44f,Glanzmann disease is,Congenital defect of platelets,Congenital defect of RBC,Defect of Neutrophils,Clotting factor deficiency,0,single,,Medicine,
0190a0f3-416a-4d56-a172-7738b023fd28,A patient has seasonal allergic rhinitis and is on terfenadine. He develops cardiac arrhythmias after a course of antibiotics. Which of the following antibiotic could have been given:,Ampicillin,Tetracycline,Erythromycin,Co-trimoxazole,2,multi,,Pharmacology,
a3fa1cc7-e557-4f42-97b3-ac43890070c4,Benzodiazepines are true in:,Produce distortion in sleep more than other sedatives,More safe than other sedatives when take in larger amounts,After metabolism of other drugs in liver,All have metabolically active substrates,1,multi,,Pharmacology,
59020852-ed4d-4f44-932b-98da5cd0f47b,Major aim of phase 1 clinical trials is:-,Safety,Efficacy,Dose,Pharmacokinetics,2,single,"Phase 1 clinical trial : It is first phase in humans. It is conducted mainly on healthy volunteers. In drugs with serious adverse effects and where alternative treatment is not available, phase 1 can be conducted on patients also. Major aim is to know the maximum tolerable dose (MTD). The aim of phase 1 trials should be marked as MTD > Dose > Pharmacokinetics > Safety",Pharmacology,AIIMS 2018
57b1ba32-ffad-47ac-b906-d1b6dbca3bc6,A hypeensive patient was on metoprolol treatment. Verapamil was added to the therapy of this patient. This can result in,Atrial fibrillation,Bradycardia with AV block,Torsades de pointes,Tachycardia,1,single,"Metoprolol (Cardioselective beta blocker) decrease hea rate and AV conduction. Verapamil and Diltiazem: CCB (calcium channel blocker): These also inhibits SA Node and AV Node, hence depress the hea. So, when verapamil (or Diltiazem) is combined with metoprolol, they both depress hea and lead to bradycardia with AV block. Other CCBs include dihydropyridines (like amlodipine etc). These dipines can be used with Metoprolol as they cause reflex tachycardia.",Pharmacology,AIIMS 2018
593f6b1c-c039-46aa-b81e-f418ed39ed6c,All are true of paracetamol poisoning expect?,Acetylcysteine in antidote,Asymptomatic for 24 to 30 hours,10 mg is safe dose,Acetylcysteine block glutathione in paracetamol poisoning,1,multi,,Pharmacology,
59ade17d-2139-4c4b-b0b5-ec6d6cf3c073,Propranolol is drug of choice for -,Ulcerated infantile hemangioma,Lymphangioma,Pyogenic granuloma,Capillary malformation,0,single,"Ans. A. Ulcerated infantile hemangiomaRef: <a href="" hemangiomas (IHs) are the most common benign pediatric soft-tissue tumors.</li>Ulceration--the most frequent complication of IH--tends to heal poorly and is associated with pain, bleeding, infection, and scarring.Mainstay treatment modalities include propranolol (b-blocker) and coicosteroids, whose effectiveness is countered by a need for long-term medication and risk of systemic adverse effects and ulcer recurrence.",Pharmacology,
aa8da3cd-fdc2-42ef-96f5-9de78597f924,Which of the following antibiotics is most frequently associated with pseudomembranous colitis?,Ampicillin,Penicillin,Clindamycin,Cephalosporin,2,single,,Pharmacology,
2dd59aba-38c0-4aff-a000-1bcb640254ff,"Drug adveisement letter is a necessary component of each drug formulation and contains various information about the drug like drug dosing, frequency and half-life. Which of the following information need not be given in the drug adveisement letter?",Research papers and other aicles proving efficacy of the drug,Date of expiry of the drug,"Rare, but serious life threatening adverse-effects","Common, not so serious adverse-effects",1,single,"Ans: B. Date of expiry of the drug(Ref Goodman Gilman 12/e p1883; Manual of Experimental and Clinical Pharmacology/p 345).Date of drug expiry need not to be given in drug adveisement letter.Regulated according to The Federal Food, Drug, and Cosmetic Act.Amended (Food and Drug Administration Modernization Act of 1997).Permits use of print & television adveising for prescription drugs.Drug adveisements:Contain summary information relating to side effects, contraindications & effectiveness.Current adveising regulations:Specify that this information disclosure needs to include all risk information in a product's approved labeling or must direct consumers to healthcare professionals to obtain this information.Print adveisements:Include reprinting of risk-related sections of product's approved labeling (package inse).Television adveising:Not includes reprinting of risk-related.Note:Adveisements cannot be false or misleading or omit material facts.Must present fair balance between effectiveness & risk information.",Pharmacology,
c273445f-2dc5-452f-94b4-ce6e37b4496d,A patient is of warfarin therapy. All of the following drugs increase the risk of bleeding with warfarin except?,Isoniazid,Amiodarone,Carbamazepine,Cimetidine,2,multi,"Warfarin (anti-coagulant) is metabolized by microsomal enzymes. So, enzyme inducer decreases its effects whereas enzyme inhibitors lead to its toxicity. Enzyme inhibitors include valproate, ketoconazole, cimetidine, ciprofloxacin, erythromycin, isoniazid, amiodarone etc. These can increase the risk of bleeding with warfarin. Carbamazepine is an enzyme inducer, it decrease the effect of warfarin.",Pharmacology,AIIMS 2018
f62dcc6b-7c3b-4308-b33c-c48ce3947b79,Anaesthestic agent causing adrenal suppression,Midazolom,Thiopentone,Etomidate,Propofol,2,single,,Pharmacology,
b0b23ecd-6076-476c-935b-a6384c8474ff,Low apparent volume of distribution of a drug indicates That,Drug has low half life,Drug has low bioavailability,Drug has low efficacy,Drug is not extensively distribution to tissue,3,single,"Vd means ""the plasma volume that would accommodate all the drug in the body, if the concentration throughout was same as in plasma"". Drugs with high volume of distribution are more distributed in body and vice-versa. Low volume of distribution tells that most of the drug is retained in plasma.",Pharmacology,AIIMS 2018
2690d305-171f-4fbe-8053-c8ac73b7e550,Steroids:,Steroids reduce the rate of repair of tissues thus delays the healing,Exacerbate the inflammatory response,Can be safely given to immunocompromised patients,Indicated in oral thrush,0,single,,Pharmacology,
1dc8c68f-0e81-40f3-860d-cfcc8d07be2a,Which of the following hormone is/are under inhibitory control of hypyothalamus?,Prolactin,Only Prolactin,Only Growth hormone,Both Prolactin and Growth hormone,3,multi,"Inhibitory hormones secreted by hypothalamus are somatostatin and dopamine. Somatostatin inhibits GH, ACTH, TSH. Dopamine inhibits prolactin. GH is under both stimulatory (GHRH) and inhibitory control (Somatostatin) Prolactin is only under inhibitory control (dopamine). Note: Read the question carefully; if they ask which hormones of anterior pituitary are under inhibitory control (as in this question), answer should be both prolactin and GH. However, if they ask the question, which hormone is ONLY under inhibitory control, then answer should be only prolactin.",Pharmacology,AIIMS 2018
e2784a8a-04af-4ced-8bf8-e6c496245df2,A female in labor ward was administered opioid analgesic. Which of the following drugs should be kept ready for emergency?,Lignocaine,Naloxone,Diphenhydramine,Fentanyl,1,single,"Naloxone is an opioid anatagonist given intravenously. It blocks mu, kappa and delta receptors. It is the DOC for opioid toxicity. Lignocaine is a local anaesthetic. Diphenhydramine is a first generation antihistaminic. Fentanyl is a synthetic opioid.",Pharmacology,AIIMS 2017
49b456da-591f-4221-b56b-9a04eaa21b77,There was an outbreak of MRSA in the hospital and it was found that a nurse of NICU had MRSA colonisation of anterior nares. What is the best treatment?,Topical bacitracin,Oral Vancomycin,Inhaled colistin,IV cefazolin,0,single,"Ans. A. Topical bacitracinMRSA (methicillin-resistant Staphylococcus aureus) infection is a life-threatening bacterial infection caused by Staphylococcus aureus that is resistant to the antibiotic methicillin. Severe cases usually require hospitalization for treatment.MRSA infections are usually treated with systemic antibiotics, either orally or intravenously.Topical bacitracin in combination with neomycin and polymyxin B might be added to the therapy.",Pharmacology,
c2966f39-a3e7-464d-9048-937bf330c794,Antimalarial drug used for causal prophylaxis act at which stage of developmental cycle,Gametogony,Erythrocytic schizogony,Pre-erythrocytic schizogony,Exo-erythrocytic schizogony,2,single,Ans. C. Pre-erythrocytic schizogonyPre-erythrocytic schizogony* Occurs inside the parenchymal cells of liver.* Merozoites are liberated into blood.* Drugs acting on this stage will prevent infection of RBC and clinical attack of malaria causal prophylaxis.* Drugs are* Proguanil & Tetracycline - for falciparum.,Pharmacology,
a02c8fe4-9c6b-4d40-8e5d-9870b83a73cb,The drug which is used to treat laryngospasm is,Atropine,Diazepam,Neostigmine,Succinylcholine,3,single,,Pharmacology,
ef382bac-08a7-4b34-a5dc-e9eee5dc3cd7,Isosorbide 5 — mononitrate is preferred because,Less tolerance develops,Sublingual absorption is better,Longer duration of action,Direct coronary vasodilatory action is more,2,single,,Pharmacology,
cbed1f88-337c-4896-b58b-daa523d9baf0,A 50-year-old male has fever for the past l-week with abdominal ilistention and loss of appetite. It is not responding to antibiotics and antimatarials. widal test is negative but RK39 dipstick test is positive.Which of the following drugs can be used in the above patient?,Bedaquiline,Linezolid,Fluconazole,Liposomal AmPhotericin B,3,multi,"Ans: D. Liposomal AmPhotericin BRef Katzung, I3'h ed, Pg. 901-902RK39 dipstick test is a rapid immunochromatographic test being widely used in the diagnosis of visceral leishmaniasis.Out of the given options Liposomal Amphotericin B is the only drug which is used to treat visceral leishmaniasis.",Pharmacology,
45ea4d89-40f7-42af-8f94-b4dc1e9a5466,"While assessing the efficacy of a newly developed drug in comparison to placebo, the 95% confidence interval in clinical trials is used to check for:",Efficacy of the drug,Non-efficacy of the drug,Both efficacy and non-efficacy of the drug,Either efficacy or non-efficacy of the drug,0,multi,Answer- a (efficacy of the drug),Pharmacology,
0a905295-9f26-4b46-827f-1bbe23678338,Which of the following is the most common symptom of aooiliac occlusive disease?,Calf claudication,Gluteal claudication,Impotence,Symptomless,1,single,"Ans: B. Gluteal claudication(Ref Bailey 27/e p943-944, 261e 037, 879, 25/e p901; Sabiston 20/e p1739; Schwaz 10/e p874; Harrison 19/c p1643)Most common symptom of aooiliac disease = Gluteal claudication.Site of claudication:Distal to location of occlusive lesion.Eg: Buttock, hip, thigh & calf discomfo occurs in patients with aooiliac disease.Calf claudication develops in patients with femoral!popliteal disease.",Surgery,
1bcbe056-96b4-41aa-a7aa-044d7d2ac555,A young patient is diagnosed to have irreparable tear of the rotator cuff. Treatment of choice will be:,Tendon transfer,Total shoulder replacement,Reverse c shoulder replacement,Acromioplasty,0,single,"Ans: A. Tendon transfer(Ref Apley 9/e p347,348)Treatment of choice for irreparable tear of rotator cuff in young patient = Tendon transfer.Subacromial decompression and debridement of degenerate cuff tissue:Useful for irreparable massive full thickness tears.Pain relief allows reasonable shoulder abduction by remaining muscles.Other methods:Supraspinatus advancement.Latissimus dorsi transfer.Rotator cuff transposition.Fascia Iota autogruit.Synthetic tendon graft.",Surgery,
6ab3241e-4c52-470e-8977-aeaf0f54e17a,"In a patient with obstructive jaundice, what is the possible explanation for a bilirubin level of 40 mg/dL?",Malignant obstruction,Complete obstruction of common bile duct,Renal failure,Liver failure,2,single,"Ans: C. Renal failure(Ref Zakim and Boyer s Hepatologv (2016)/p109; Bailey 25/e p1128, Textbook of hepatologv 6/e p20t).High bilirubin content:Causes of cholestatic jaundice (malignant obstruction, complete CBD obstruction).Presence of concomitant renal failure a Very high bilirubin beyond 30 mg/dL.Conjugated hyperbilirubinemia:Results from impaired intrahepatic bilirubin excretion or extrahepatic obstruction.Due to continued urinary excretion, maximum serum bilirubin levels plateau at approximately 500 mmol/L (30 Ing/dL) even with complete bile duct obstruction.Extreme hyperbilirubinemia:Levels higher than 500 mmol/L (30 mg/dL).Commonly indicates severe parenchymal liver disease in association with hemolysis (as in sickle cell anemia) or renal failure.",Surgery,
251499f8-5ddb-4d75-9acb-71fa169e64dc,Most common cause of recurrent laryngeal nerve palsy is:,Bronchogenic carcinoma,Thyroid surgery,Mediastinal tumors,Pancoast tumor,1,single,"""Previous surgery, mostly thyroid surgery, is the most common cause of laryngeal nerve paralysis. Revision thyroidectomy bears a paicularly high risk for inferior and superior laryngeal nerve trauma."" - Surgery of Larynx and Trachea by Marc Remacle (2015)/ p271",Surgery,AIIMS 2017
01409140-2453-4880-b3bd-f16772156d0f,Fracture passing through mental foramen in mandible with less than 10 mm of bone can be best managed by,Reconstruction plate,MMF,Lag screws,3-D plate,0,single,,Surgery,
fcbb415d-5122-4a17-8042-196d3e5add29,"A 14 year old boy has delayed eruption of the
second molar. Radiography shows a dentigerous cyst surrounding the crown of the tooth. The treatment of choice is:",Extraction of the molar,Aspiration of the cyst,Observe,Expose the crown and keep it exposed,3,single,,Surgery,
49742408-b907-4963-a7b7-3e23f073e1bb,"In a patient with thrombocytopenia, what is the target platelet count after transfusion to perform an invasive procedure?","30,000","40,000","50,000","60,000",2,single,"Ans: C. 50,000(Ref Bailey 27/e p22-23, 26/e p23, Nelson 20/e p2374).Target platelet count after transfusion for performing invasive procedure in thrombocytopenic patient = 50, 000.Blood ProductStandard GuidelinesFFPIf prothrombin time (PT) or paial thromboplastin time (PTT) > 1.5 times normal.CryoprecipitateIf fibrinogen < 0.8 g/LPlateletsIf platelet count <50 x 109/mL",Surgery,
0c07c2bf-0cb4-4dba-91d6-f3cad091298b,"In a patient of liver disease, the possible complication during extraction is:",Dry socket,Fascial space infection,Bleeding,Loss of clot,2,single,,Surgery,
9530266a-de00-449a-9428-d538b56740ab,Which of these is pierced during posterior superior alveolar nerve Block?,Medial Pterygoid,Lateral Pterygoid,Buccinator,Masseter,2,single,,Surgery,
d60d9642-e4b5-4c01-b004-4422e0fb084e,Organic component of bone comprises of:,35% collagen,35% noncollagenous protein,65% noncollagenous protein,90% collagen protein,3,single,,Surgery,
9603526f-8c7d-4618-963d-be8a05c28a94,"In a patient with fresh blow out fracture of the orbit, best immediate management is",Wait & watch,Antral pack,Titanium Mesh,Glass bead mesh,0,single,,Surgery,
2b2dd003-8c87-47d5-8080-8f64371932e0,Sorting a patient of trauma of head injury on basis of need of care and availability of resources,Triage,Emergency care,Definitive care,Hospital care,0,single,,Surgery,
ce1788e6-7e9b-4e7c-b12c-0659f6ca6f65,Which among the following should be the last resort for giving L.A technique to the patient,Intrapulpal,Intraligamentary,Intraosseous,Infiltration,0,single,,Surgery,
ba4749e2-e5f5-4a98-8663-2b703e280c6c,Rearrange the sequence of hand washing: a. b. c. d.,"a,c,d,b","b,c,a,d","d,a,c,b","c,a,b,d",0,single,,Surgery,AIIMS 2019
e69b4af9-37f2-4406-b962-bf7ebe20bc01,Both bone and disc spaces are destroyed in-,Tuberculosis,Metastasis,Lymphoma,Multiple myeloma,0,multi,"Answer- A. TuberculosisThe spine is the MC site of skeletal tuberculosis, accounting for 5OVo cases followed by hip and knees.MC infective pathology of spine is tuberculosis.",Surgery,
8e0eacd3-9755-426d-b1c5-2bff71295f88,Which of the following scoring system is used for wound infection?,ASA score,SIRS score,Southampton score,Glasgow score,2,single,Southampton Wound Grading System Grade/Appearance Subtype/Appearance 0: Normal healing I: Normal healing with mild bruising or erythema la: some bruising lb: Considerable bruising Ic: Mild erythema II: Erythema plus other signs of inflammation IIa: At one point IIb: Around sutures IIc: Along wound IId: Around wound III: Clear or hemoserous discharge IIIa: At one point only (<2 cm) IIIb: Along wound (>2 cm IIIc: Large volume IIId: Prolonged (>3 days) IV: Pus IVa: At one point only (<2 cm) IVb: Along wound (>2 cm),Surgery,AIIMS 2019
6cf6b5c6-09ae-42cd-8638-c6a77ced0338,The incision used for treatment of traumatic telecanthus is,Bicoronal incision,Upper blepharoplasty,Infraorbital incision,Preauricular incision,0,single,,Surgery,
a94187fc-3135-4989-9cc3-e6d5bbce3044,"In a 5-year-old child with mandibular fracture, on a follow up recall after 2 months, what should be done to check the bone healing:",OPG at every 2 month till one year,NCCT,Single contrast CT,Clinical examination adequate,3,multi,"Clinically stable and symmetric bone, with a normal occlusion and a pain free chewing is indication enough for a completed bone healing in a child.",Surgery,
b9558853-1ef8-40c5-93a0-4514d251569f,Which of the following is not an indicator of difficult mask ventilation?,Patient having history of snoring,Patient having beard,Old age patient,Full set of teeth present,3,single,,Surgery,
4bf78fed-6576-4ea9-9ba9-1028d2eb6220,Removal of veebral disc can be done by all these approaches except:,Laminotomy,Laminectomy,Laminoplasty,Hemilaminectomy,2,multi,"Ans: C. Laminoplasty(Ref Maheshwari 5/e p257)Removal of veebral disc can be done by all these approaches except laminoplasty.Laminoplasty:Describes process of increasing available space for spinal cord by laminar arch reconstruction by posterior approach. Methods of Removal of DiscFenestrationThe ligamentum flavum bridging the two adjacent laminae is excised and the spinal canal at the level exposed.LaminotomyIn addition to fenestration, a hole is made in the lamina for wider exposure.Hemi-laminectomyThe whole of the lamina on one side is removedLaminectomyThe laminae on both sides, with the spinous process are removed. Such a wide exposure is required for a big, central disc producing cauda equina syndrome.",Surgery,
18a9bc7e-60fc-43e9-a7b0-7549ec785817,The action of digastric muscle is:,Depression of mandible,Protrusion of mandible,Side-to-side movement of mandible,Depressing the floor of the mouth,0,single,,Anatomy,
b057a579-865e-4b5d-bd32-c859e19078c6,Occulomotor nerve passes through,Foramen rotundum,Superior orbital fissure,Inferior orbital fissure,Foramen ovale,1,single,,Anatomy,
17b12130-371e-4713-9135-28d973da9706,"Inferior oblique muscle of the eye is responsible for all of the following, except:",Downward rotation,Lateral rotation,Extortion,Upward rotation,0,multi,,Anatomy,
0671ba93-8d80-4028-be83-24a1d3adec61,Upper lip is formed by the fusion of:,Maxillary and lateral nasal process.,Lateral nasal and median nasal process.,"Maxillary, lateral nasal, median nasal process.","Maxillary, mandibular, lateral nasal, median nasal process.",2,single,,Anatomy,
cbc66ce4-2ba3-4f5a-b22b-6640ac66581e,All are structures lying deep to the hyoglossus muscle except:,Hypoglossal nerve,Lingual artery,Stylohyoid muscle,Geniohyoid muscle,0,multi,"The hyoglossus, a quadrilateral sheet of muscle, is the key muscle of the suprahyoid region because it serves as a landmark for neighboring structures in the region. 
Superficial relations: 

Hypoglossal nerve, crosses the lower part of muscle from behind forwards.
Lingual nerve, crosses the upper part of muscle from behind forwards.
Deep part of the submandibular gland and submandibular duct. The gland lies in the middle of hyoglossus muscle and the duct lies between the gland and the muscle.
Submandibular ganglion lies between the lingual nerve and deep part of the submandibular gland.
Styloglossus muscle—interdigitates with hyoglossus.
Mylohyoid muscle overlaps the hyoglossus anterosuperiorly.

Deep relations: 

Inferior longitudinal muscle of tongue.
Genioglossus muscle anteriorly.
Middle constrictor of pharynx posteriorly.
Glossopharyngeal nerve.
Stylohyoid ligament.
Lingual artery.

Structures passing deep to posterior border of hyoglossus:

Glossopharyngeal nerve.
Stylohyoid ligament.
Lingual artery.",Anatomy,
73ba7368-c001-4d15-b4a3-f0d46feb4b5b,Loss of flexion in the interphalangeal joint of thumb in supracondylar fracture is due to involvement of which nerve,Anterior interosseous,Posterior interosseous,Median,Ulnar,0,single,Flexion at IP joint of thumbs - by flexor pollicis longus Nerves that may be involved in supracondylar humerus : 1. Median nerve - most common Paial injury occurs usually. i.e. fibers involved in forming AIN branch. 2. Radial nerve - less often 3. Ulnar nerve - least commonly involved. AIN supply: Flexor pollicis longus * Lateral 1/2 of flexor digitorum profundus * Pronator quadratus,Anatomy,AIIMS 2018
a497ae07-aaf0-4410-a034-665f087f1d83,Lower two pas of sternal body is fused by:,8 years,10 years,12 years,14 years,3,single,Ans: D. 14 yearsLower two pas of sternal body is fused by 14 years.,Anatomy,
17e8cd93-d7a6-4e1a-af3a-5d4229721ed2,House Brackman grading scale used for evaluation of which nerve?,Facial nerve,Hypoglossal,Vagus,Trigeminal,0,single,,Anatomy,
03c11d83-2266-4c72-89f9-fa2615c10ae2,Auriculotemporal nerve encircles which artery,Superficial temporal artery,Superficial temporal vein,Middle meningeal artery,Deep temporal,2,single,,Anatomy,
638442d9-e6dd-42a0-9803-9042d9a88e09,All of the following bones are involves in wrist joint formation; except:,Scaphoid,Ulna,Radius,Triquetral,1,multi,"Ans. b. UlnaWrist Joint (Radiocarpal Joint)It is a synol ellipsoid joint.It is formed by aiculation of the distal end of the radius and the aicular disc above and the scaphoid, lunate, and triquetral bones below.Ulna excluded from the wrist joint by the aicular disc.",Anatomy,
cc495e6f-ff1e-491b-8c15-17554a45d3ad,"The knowledge about the biomechanics of the muscles attached around the shoulder joint, known as 'rotator cuff muscles' has increased exponentially. However, the role of one of the rotator cuff muscles, which is also now known as 'forgotten rotator cuff muscle' has been ignored or less impoance has been attached to its role. Which of the following muscles best describes this description?",Supraspinatus,Infraspinatus,Teres minor,Subscapularis,3,multi,Answer- D (Subscapularis)Subscapularis is the major and most powerful muscle of the rotator cuff and has an enormous meaning in the gleno-humeral stability.Lo and Burkha even tagged the subscapularis tendon hypercritically as the 'forgotten tendon'.,Anatomy,
b0b7042b-be4c-42ad-8507-897cb8e6efd6,Position of adenoid is in the ?,Hypopharynx,Oropharynx,Trachea,Nasopharynx,3,single,,Anatomy,
582761e9-2e70-4d1e-91d8-c97da4737e47,Which of the following is supplied by the glossopharyngeal nerve?,Stylopharyngeus,Palatopharyngeus,Geniohyoid,Genioglossus,0,single,,Anatomy,
21428c77-d386-4507-bb71-20c05b5f32b6,Acrocephaly is also known as:,Oxycephaly.,Turticephaly.,Dome shaped skull.,All of the above.,3,multi,,Anatomy,
ba0534c9-3275-481d-8130-62a393d57b2a,Cranioveebral joint does not include:,Occipital condyle,Axis,Atlas,Wings of sphenoid,3,single,"Ans: D. Wings of sphenoid(Ref Gray's 40/e p733)Cranioveebral Joint:Consists of occipital condyles, atlas & axis.Aiculation between cranium & veebral column specialized - To provide a wider range of movement.Functions as a universal joint.Permits horizontal & veical scanning movements of head.Adapted for eye-head co-ordination.",Anatomy,
2e268767-aa15-4fa6-9628-3f586ab729f9,"Couinaud classified liver into 8 segments,which structure differentiates the segments anatomically",Poal vein,Hepatic vein,Bile duct,Hepatic aery,1,multi,"Ans. B. Hepatic veinThe Couinaud classification divides the liver into 8 functional segments.The hepatic veins are found at the periphery of each segment, whereas the center has branches of the poal veins, hepatic aeries, and bile ducts.The middle hepatic vein divides the liver into left and right lobes. The left hepatic vein divides the left lobe into lateral (2, 3) and medial (4a, 4b) segments. The right hepatic vein divides the right lobe into anterior (5, 8) and posterior (6, 7) segments. The caudate lobe (1) has hepatic veins that often drain directly into the IVC.",Anatomy,
2bd3f36b-ca4b-4aaf-80ed-433c884e740c,Lamina cribrosa is a modification of :,Sclera,Choroid,Optic nerve sheath,Retina,0,single,"The sclera (skleros=hard) is opaque and forms the posterior five-sixths of the eyeball. It is composed of dense fibrous tissue which is firm and maintains the shape of the eyeball. It is thickest behind, near the entrance of the optic nerve, and thinnest about 6 mm behind the sclerocorneal junction where the recti muscles are inserted. However, it is weakest at the entrance of the optic nerve. Here the sclera shows numerous perforations for passage of fibres of the optic nerve. Because of its sieve-like appearance this region is called the lamina cribrosa (crib=sieve).",Anatomy,
10bd1123-5a30-4895-b50c-4d176aa3a858,Primary cartilaginous joint is called as:,Symphyses.,Synchondrosis.,Syndesmosis.,Synarthroses.,1,multi,,Anatomy,
58be1fdb-ba8a-47c2-9e2e-b5433bba6128,Mental foramen is located:,Between roots of premolars,Between roots of molars,Near canine,Between Incisors,0,single,,Anatomy,
50e6ad3a-808e-4051-9036-f69e2a00fed0,Sella tursica lies above:,Pons,Frontal sinus,Foramen ovale,Sphenoidal sinus,3,multi,,Anatomy,
94377365-084a-4a08-9081-c1f2aa7b1b84,Restriction endonuclease cuts at,AAGGAA,AAGAAG,AAGTTC,AAGCTT,3,single,"Answer-D. AAGCTT* AAGCTT is the only palindrome among the choices. Because the sequence of only one DNA strand is given, one must determine the base sequence of the complementary strand. To be a palindrome, both strands must have the* The vast majority of restriction endonucleases recognize palindromes, andsame sequence when read in the 5'-3' direction. Thus, the complement of 5'-AAGCTT-3' is also 5'-AAGCTT-3'.",Biochemistry,
2e4f5929-8c85-4561-9656-44bc930b581b,Autosomal dominant hypercholesterolemia type II is due to deficiency of:,LDL receptor,Apoprotein B-100,Apoprotein C,Lipoprotein lipase,1,single,,Biochemistry,
f453239e-7a50-4fcc-a6c3-a30bab8a7bbc,Best biochemical description of glucose is?,Exists as ketose sugar,Present in L form in all biosystems,Its C-4 epimer is galactose,It's a disaccharide,2,multi,"Glucose:

Simple sugar (monosaccharides)
Has six carbon atoms (hexose)
Its C-4 epimer is galactose
Has 2 isomers - D-isomer (D-glucose/dextrose, occurs widely in nature) and L-isomer (L-glucose - does not occur much in nature)
It is stored as a polymer (in plants as starch and in animals as glycogen)",Biochemistry,
fee8e15d-e052-4604-a6d6-612b6d8206a1,"An infant presented to the OPD with a history of vomiting and malnutrition. On investigation, the Guthrie test was found to be positive.All are true regarding this disease except?",Due to Phenylalanine hydroxylase enzyme defect,White patch of hair due to tryptophan deficiency,Phenyl acetate positive in urine,Mental retardation is present,1,multi,"Ans: B. White patch of hair due to tryptophan deficiencyThe deficiency of phenylalanine hydroxylase is the cause of this disease.The genetic mutation may be such that either the enzyme is not synthesized, or a non-functional enzyme is synthesized.The classical Phenylketonuria child is mentally retarded with an IQ of 50.Guthrie test is a rapid screening test.Ferric chloride test: The urine of the patient contains phenyl ketones about 500-3000 mg/day.This could be detected by adding a drop of ferric chloride to the urine.A transient blue-green colour is a positive test.",Biochemistry,
175da91c-e2bf-466d-9a4f-cd8a1b4003d2,Which of the following is used by RBCs in the fasting state?,Glucose,Alanine,Ketone body,Fatty acid,0,single,"Ans: A. GlucoseGlucose is used by RBCs in fasting state.OrganFedFastingStarvationBrainGlucoseGlucoseKetone bodiesHeaFatty Fatty acidsKetone bodiesLiverGlucoseFatty acidsAmino acidsMusclesGlucoseFatty acidsFatty acids & ketoneAdipose tissueGlucoseFatty acidsFatty acids & ketone RBCsGlucoseGlucose (Ref Harper 30/e p146, 150, 28/e p141).",Biochemistry,
407c6552-4139-4426-8b6d-4be7e666c733,A material that speeds up a chemical reaction without chemically becoming involved is called:,A solvent,A base,A catalyst,Thermoplastic,2,multi,,Biochemistry,
53273e2b-2ecc-4a66-873f-4926a4a22c52,Enzyme involved in gluconeogenesis are all except:,Pyruvate carboxylase,PEP carboxykinase,Pyruvate kinase,Glucose-6-phosphatase,2,multi,"Answer-c- Pyruvate kinaseMitochondrial pyruvate carboxylase catalyzes the carboxylation of Pyruvate to Oxaloacetate, It is an ATP-requiring reaction, Biotin is the coenzyme.Phosphoenolpyruvate Carboxykinase: Catalyzes the decarboxylation and phosphorylation of oxaloacetate to phosphoenolpyruvate(PEPCK) (Cytosol) using GTP as the phosphate donor.The conversion of glucose-6-phosphate to glucose is catalyzed by glucose 6-phosphatase",Biochemistry,
185c4942-7886-4e49-b242-6634e83b0efb,Which of the following amino acids does not include post-translational modification?,Selenocysteine,Triiodothyronine,Hydroxyproline,Hydroxylysine,0,single,"Ans. A. SelenocysteinePeptidyl selenocysteine is not the product of a posttranslational modification, but is inseed directly into a growing polypeptide during translation. Selenocysteine is commonly termed as the ""21st amino acid."" However, incorporation of selenocysteine is specified by a large and complex genetic element for the unusual tRNA called tRNASec which utilizes the UGA anticodon that normally signals STOP.",Biochemistry,
77455482-e309-477c-a662-c2d26da66b19,"Which of these is not a cofactor for glycogen phosphorylase, an impoant enzyme of the glycogenolysis pathway?",Calmodulin,c-AMP,Protein Kinase A,Glycogenin,3,single,Ans: D. Glycogenin(Ref Harper 30/c p 181)Glycogenin:An enzyme involved in glucose conversion to glycogen.Acts as a primer - By polymerizing first few glucose molecules a enzymes take over.Involved in glycogen synthesis pathway rather than glycogenolysis.,Biochemistry,
