id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
94cfe1dc-7810-4c50-af95-87a3c560f6bb,An I.V. drug abuser presents with fever for 10 days. CXR shows B/L lower lobe consolidation with necrosis and right sided pyopneumothorax. Probable diagnosis is:,MV endocarditis due to viridans Streptococci,TV endocarditis due to Staph. aureus,Tuberculosis,Pneumocystis jirovecii infection,1,single,"Infective endocarditis typically occurs at sites of pre-existing endocardial damage, but infection with particularly virulent or aggressive organisms such as Staphylococcus aureus can cause endocarditis in a previously normal heart. Staphylococcal endocarditis of the tricuspid valve is a common complication of intravenous drug use. Many acquired and congenital cardiac lesions are vulnerable, particularly areas of endocardial damage caused by a high-pressure jet of blood, such as ventricular septal defect, mitral regurgitation and aortic regurgitation, many of which are haemodynamically insigniﬁcant. In contrast, the risk of endocarditis at the site of haemodynamically important low-pressure lesions, such as a large atrial septal defect, is minimal.
Reference: : Davidson 23rd ed page no 527",Medicine,
e7173db8-8f12-46b3-a2e8-86eaa2574855,"Routine examination of a 17 years old asymptomatic boy reveals sho PR interval, and delta wave on ECG. The least effective measure for the boy would be:",Hotter monitoring,Treadmill stress test,Beta blocker,Reassurance,1,single,Ans.b. Tredmill stress testThis is a case of WPW syndrome. There is no use all treadmill test in these cases as results are often misleading.Holter monitoring would be indicated to detect the development of any arrythmias. Beta-blockers have also been used in asymptomatic cases only as a preventive therapy against the development of PSVT.,Medicine,
9d63d4fc-1da3-43f5-ba51-411f790407f9,Hyperparathyroidism is associated with:,Renal stones,Bone resorption,Increased level of serum calcium,All of the above,3,multi,,Medicine,
2dfa15d3-3d8e-49ee-841d-4e3a6fbde317,"Unstable Angina, True is",Chest pain occurs at rest.,Pain lasts for 10 minutes.,Pain subsides on rest.,All of the above.,0,multi,"Unstable Angina

Chest Pain at rest
Pain > 10 min
Pain at rest.",Medicine,
c5033993-1bb5-4691-98c5-757d134b572f,Which of the following is not true about the salivary gland output in Sjogren's syndrome?,Increase in sodium concentration,Increase in phosphate concentration,Decreased output of salivary glands <0.5 ml/min,Increase in IgA concentration,1,multi,"Ans: B. Increase in phosphate concentration(Ref Harrison 19/e p2166; Oxford Textbook of Rheumatology 4/e p1049, Textbook of Oral & Maxillofacial Surgery (Elsevier)/402)Phosphate concentration of saliva is decreased in Sjogren's syndrome.Sjogren's syndrome:Increased sodium & chloride concentration.Decreased phosphate concentrations.Increased IgA.Decreased salivary flow rate.",Medicine,
ad195e5d-7f52-42cc-a183-b05e3181d0ab,"A 40 years old female presented with acute onset shoness of breath. She has a history of nephrotic syndrome 1 year back and recent prolonged air travel. She has a BP of 90/60 mm Hg, hea rate of 115 per minute and sinus tachycardia on ECG. A 2-D echocardiogram revealed dilation of right ventricle with bulging of the interventricular septum to the left. What will be the primary treatment modality?",Thrombectomy,Intravenous tissue plasminogen activator,Unfractionated heparin,d. IVC filter,1,single,"Ans: B. Intravenous tissue plasminogen activator (Ref: Harrison 19/e p1634-1636, 18/2170-2177)Findings indicate patient most probably suffering from massive pulmonary embolism.Management of Massive Pulmonary Embolism:For patients with massive PE & hypotension, replete volume with 500 mL of normal saline.Additional fluid should be infused with extreme caution-Due to excessive fluid administration exacerbates RV wall stress a more profound RV ischemia & worsens LV compliance and filling.Dopamine & dobutamine - 1st line inotropic agents for PE-related shock treatment.Fibrinolysis in Massive Pulmonary Embolism:Preferred fibrinolytic regimen: Recombinant tissue plasminogen activator (tPA).Contraindications: Intracranial disease, recent surgery & trauma.",Medicine,
b674d02e-af50-4f16-9f81-e3983a854b6a,The anemia associated with leukemia,Iron deficiency,Megaloblastic type,Myelophthisic type,All of the above,2,multi,,Medicine,
faf1c5f2-3ab2-492c-b58b-1dd81fd5a6d7,All of the following statements about insulin Afreeza are true except,Inhalational preparation of insulin,Not a substitute of injectable insulin,Needs to be given in multiple doses,Used in combination with sho acting insulin,3,multi,AFREEZA insulin : Inhalational preparation of insulin. Sho and fast acting insulin Used incombination with long acting insulin. Needs to be given in multiple dose. Should be used in combination with a long-acting insulin. S/E- Cough and throat irritation. It should not be used in individuals who smoke and COPD,Medicine,AIIMS 2018
07de25a2-48ee-4f13-883f-78f9f34656fc,Organism which causes bacterial endocarditis:,Lacto bacillus,Streptococcus sanguis,Streptococcus viridans,Streptococcus pyogenes,2,single,,Medicine,
673a0bbe-b4d8-46bb-83b0-e01658f9f22f,Cherry red spot and Hollenhorst plaque are seen in:,CRAO,CRVO,Branch RAO,Branch RVO,0,single,"Ans: A. CRAO(licr Parson's 22/e p320-32l, 21 /e p313,314: Kanski 7/e p559-562: Yanoff and Duker 4/e p522)Cherry red spot & Hollenhorst plaque:Seen in both Central Retinal Aery Occlusion (CRAO) & BRAG.CRAO incidence is more common than BRAG.",Ophthalmology,
2d88e018-637e-47c4-bb63-dd7216c204ae,"14 year old child with blindness, sensorineural hearing loss, progressive hematuria, hypeension with similar family history in father",Alpo syndrome,Goldenhar syndrome,Goodpasture syndrome,Nager syndrome,0,single,"Answer: A. Alpo syndrome* Alpo syndrome is a genetic condition characterized by kidney disease, hearing loss, and eye abnormalities.* People with Alpo syndrome experience progressive loss of kidney function.* Almost all affected individuals have blood in their urine (hematuria), which indicates abnormal functioning of the kidneys.",Ophthalmology,
abed431b-5d40-4df7-9f7b-4088185b5728,%lost radio-resistant cells in retina,Retinal pigment epithelium,Ganglion cell layer,Rods and cones,Bipolar cells,1,single,"Ans. b. Ganglion cell layer (Ref Radiation Retinopatliv. ,(1991) 5. 239-251)Ganglion cells are an example of highly specialized cells that have undergone extensive maturation, are the most radioresistant cells in the retina.",Ophthalmology,
475b9dc7-c23d-4e3f-a3c7-5dc5893a34b1,Cherry red spot after trauma is seen in children due to:,CRAO,CRVO,Berlin's edema,Niemann-Pick's disease,2,single,"Ans: C. Berlin's edema(Ref Kanski 7/e p882: Parson's 22/e p392, 21/e p382, 20/e p367; Yanoff and Duker 4/e p671)Cherry red spot after trauma in children due to Berlin's edema.Commotio retinae (Berlin's Edema):Common occurrence following a eye blow.Manifests as milky white cloudiness involving posterior pole with a 'cherry-red spot' in foveal region.Appear after some days or may be followed by pigmentary changes.Most frequently affect temporal fundus.",Ophthalmology,
71803632-1b88-4332-88f5-be3ac2515b85,Gene commonly indicated in congenital cataract:,PAX-6,CRYGS-3,LMX- IB,PITX-3,1,single,Answer- B. CRYGS-3'Gene-S crystalline gene (CRYGS) mutalion causes dominant progressive coical cataract in humans.,Ophthalmology,
845fbff7-6332-49ce-8ecb-d62616e2ae9a,Keyhole-shaped visual field defect is seen in lesion involving which of the following regions?,Optic disk,Optic chiasma,Lateral geniculate body,Occipital lobe,2,single,Ans: C. Lateral geniculate body(Ref Walsh and Hoyt; Clinical Neuro-Ophthalmology 6/e p122)Key-hole shaped visual field defects are typically seen in the lesions involving lateral geniculate body but keyhole shaped defect (not visual field defect) is seen in the coloboma of Iris.,Ophthalmology,
d58a8e4e-0f5e-42bb-8b24-75a882eacfa2,"IOL placed in the young male., After 10 year what should be done..?",IOL should be removed in case of Posterior Capsule ossification,Never be removed,Remove when presbyopia sets in,Should be changed after 10 year,0,single,"Answer A. IOL should be removed in case of Posterior Capsule ossification 1. The indications for removing an intraocular lens (IOL) are:Chronic uveitisEndothelial corneal dystrophyUncontrollalbe glaucomaMetal loop cutting pupillary sphincterGross decentration of IOL (fibrous bands)Extraocular dislocation of IOL G. Recurrent severe hyphemaDevelopment of rubeosis iridisRemoval of iris (1) Iris tumor (2) Epithelial downgrowthEndophthalmitisUnilateral IOL in pending bilateral aphakia 2. The following may be indications for removing and/or replacing and/or replacing an IOL:Wrong dioptric powerForeign body attached to IOLIOL covered with pigmentRepair retinal detachment after extracapsular cataract extractionChoyce lens too shoDannheim IOL with absorbed supramid loop tipsDislocated Ridley IOLSclero-conjunctival erosion of Strampelli's ""external-fixation"" IOL loop Reference - <a href=""",Ophthalmology,
c02f03a6-ff92-4236-9883-f9e7bf1e02df,Which of the following is true?,Latanoprost is used with caution in patients of bronchial asthma,Topiramate can cause bilateral angle closure glaucoma,Methazolamide causes decrease in ocular blood flow,Central scotoma is seen in open angle glaucoma,1,multi,"1. Bronchial asthma pt. we have to avoid b - blockers, therefore , latanoprost cannot be used in bronchial asthma. Latanoprost can be used in: Herpes Uveitis Cystoid macular edema 2. Topiramate is a sulfa derivative They increase the vascularity of the cilio choroidal circulation due to which the ciliary body and choroid plexus swells up and it pushes the lense forward and it blocks the angle by pushing the iris forward leading to drug induced angle closure glaucoma. 3. Methazolamide is a carbonic anhydrase inhibitor Increases the ocular blood flow Used in low tension glaucoma 4. Central scotoma - seen in optic neuritis / toxic neuritis / toxic amblyopia. 5. Paracentral scotoma - seen in open angle glaucoma.",Ophthalmology,AIIMS 2019
1230c97d-c9b4-4b1d-8ced-986a8031ac45,Which of the following is false about indirect opthalmoscopy?,Convex lens is used,Image is viual and erect,Magnification is 4-5 times,It is so bright that regular haziness is penetrated,1,multi,"Answer- B. Image is viual and erectIndirect Ophthalmoscopy:Convex lens is used of +16 to +18 DiopterImage is real and inveedMagnification is 4-5 timesIt is so bright that regular haziness is penetrated, useful for hazy media.",Ophthalmology,
3f6665ca-6b69-4345-88c2-72c2befd4d18,Which of the following muscle is not supplied by the nerve marked in the diagram?,Superior oblique,Medial rectus,Inferior rectus,Inferior oblique,0,single,"The nerve marked in the diagram is oculomotor nerve. It supplies superior rectus, inferior rectus, medial rectus and inferior oblique. Superior oblique is supplied by Trochlear nerve.",Ophthalmology,AIIMS 2019
8bc0a153-89f2-4bef-869e-ae471503d279,A patient gives a history of chuna falling into his eyes. All of the following would be a pa of his immediate management except:,Irritation of both eyes with copious amounts of normal saline,Frequent sodium citrate drops,Thorough slit-lamp examination on presentation,Removal of chuna paicles by double eversion of upper eyelids,2,multi,"Ans. c. Thorough slit-lamp examination on presentationImmediate Mananement of Chemical (Chuna-Powder) Injury: Irrigation of both eyes with copious amounts of normal saline Removal of chuna paicles by double eversion of upper eyelidsLids and fornices should be examined with double eversion of the lids and lime paicles should be removed with forceps; a cotton tipped applicator soaked in EDTA 1%deg.""Chuna (strong alkali material) is used with tobacco. Bursting of chuna packet is one of the most common modes of ocular injury. Thorough slit lamp examination is not possible at presentation because of severe pain and blepharospasm. Thorough irrigation with saline and removal of chemical is most impoant. Irrigation of the cornea/conjunctiva/fornix with the lids held open with a speculum should be done until pH of tears shows neutrality. Lids and fornices should be examined with double eversion of the lids and lime paicles should be removed with forceps; a cotton tipped applicator soaked in EDTA 1%.""- Yanoff and Ducker 's Ophthalmology; 3rd/e p349Chemical (Chuna-Powder) InjuryChuna (strong alkali material) is used with tobacco.Bursting of chuna packet is one of the most common modes of ocular injuryQ.Alkalis are more injurious to eye in comparison to acids as acids cause protein coagulation, which prevent fuher penetration of the chemical.Thorough slit lamp examination is not possible at presentation because of severe pain and blepharospasmQ.Thorough irrigation with saline and removal of chemical is most impoantdeg.Emergency Management of Chemical injury:Since duration of contact with chuna/chemical determines the extent of subsequent injury and prognosis, immediate copious irrigation is of the most impoanceQ.Irrigation of the cornea/conjunctiva/fornix with the lids held open with a speculum should be done until pH of tears shows neutralityQ.Lids and fornices should be examined with double eversion of the lids and lime paicles should be removed with forceps; a cotton tipped applicator soaked in EDTA 1%Q.If an acid burn is suspected, a base should not be used for irrigation in an effo to neutralize the acid.After copious irrigation, necrotic corneal epithelium should be debrided to promote re-epithelializationQ",Ophthalmology,
aadafd4c-cb37-460b-8e6f-28f42d01dd60,"Topical administration of I% Pilocarpine failed to produce pupillary constriction in a patient who had a large, dilated pupil What should be the most probable reason?",Adie's tonic pupil,Diabetic III nerve palsy,Pharmacological blockade,Uncal herniation,2,single,"Ans. c. Pharmacological blockade (Ref-YANNOFF 3/E PG,1052-1055)Pilocarpine I% is a sufficient miotic dose for any eye, but a sphincter with all its cholinergic receptor blockade by atropine or tropicamide (i.e. eye with pharmacological blockade) does not constrict with pilocarpine 1%.",Ophthalmology,
b9cbbe45-fa4a-4a54-b4f3-143039171071,Universal marker of limbal epithelial stem cells:,Elastin,Keratin,Collagen,ABCG2,3,single,Ans: D. ABCG2(Ref Indian J Med Res. 2008 Aug:128(2):149-56. PM1D:19001678; http://wwwstembook.org/node/588).ABCG2:Universal marker of limbal epithelial stem cells.Limbal Stem Cell Marker.Keratin (K3-K13) = Corneal Stem Cell Marker,Ophthalmology,
bee78f93-a09e-491f-856e-846b81e4aa5c,The ETDRS cha is used for visual evaluation in diabetic patients. What does ETDRS stand for,Extended treatment for diabetic retinopathy study,Early treatment for diabetic retinopathy study,Emergency treatment for diabetic retinopathy study,Emerging treatment for diabetic retinopathy study,1,single,Answer: B. Early treatment for diabetic retinopathy studyETDRS stands for Early treatment for diabetic retinopathy study,Ophthalmology,
eaa33fd8-64a3-47a0-b13c-2b49a1f0e37f,Phenol red thread test is used for dry eye:,"In the test, volume of tears is measured as it changes color on contact with tears","If the color changes to blue, it depicts surface mucin deficiency",Requires pH meter for reading the result,Requires topical anesthetic agent,0,single,"Ans: A. In the test, volume of tears is measured as it changes color on contact with tears(Ref: Yanoff & Duker 4/e p277)Phenol red dye test measures the production of tears without topical anesthesia, as the dye changes its color to red on contact with tears.It doesn't require pH ureter for reading the result.Phenol red is a pH indicator used in cell biopsy as it changes colour from yellow to red on pH range from 6.8 to 8.2.Used to measure residual tears in inferior conjunctival sac, especially in dry eye patients.",Ophthalmology,
a1f7c34e-e009-4447-b459-3fe798b4bbc1,Right trochlear nerve palsy can lead to all except:,Diplopia on upward gaze and adduction,Right head tilt,Exotropia,Hyperopia,1,multi,"Ans: B. Right head tilt(Ref. Yanoff and Duker 4/e p1228)Right trochlear nerve palsy:Accompanied by compensatory contralateral head tilt (left head tilt), not right head tilt.Signs:Classical sign of unilateral fouh nerve palsy is contralateral head tilt (an 'ocular' toicollis).Exhibited by most patients & usually sole presenting sign in children.Non-ophthalmological causes also considered.Presents with veical diplopia.Torsional diplopia - Due to ocular cyclotorsion accompanies veical diplopia in acquired fouh nerve palsy.",Ophthalmology,
292a6244-9c88-4a6a-9c32-ab38524e588f,True statements regarding Direct Ophthalmoscopy are all except:,Image is viual and erect,2 disk diameter field of vision,Magnification is 5 times,Self-illuminated device,2,multi,"Ans: C. Magnification is 5 times(Ref Parson's 22/e p137-139. 20/c p126-133).In direct ophthalmoscopy magnification = 15 times.In indirect ophthalmoscopy, magnification = 4-5 times.FeaturesDirect ophthalmoscopyIndirect OphthalmoscopyCondensing lensNot requiredRequired (Convex Examination distanceAs close to patient's eye as possibleAt an arm's lengthImageViual, erectdegReal, inveedMagnificationAbout 15 timesdeg4-5 timesdegIlluminationNot so bright, so not useful in hazy Bright, so useful for hazy Area of field in focusAbout 2 disc dioptersdegAbout 8 disc dioptersdegStereopsisAbsentPresentAccessible fundus viewSlightly beyond equatorUp to Ora serrata i.e. PeripheralretinadegExamination through hazy Not possiblePossibledegPatient positionSittingSupineEaseEasy procedure for visualization ofposterior pole of retinaDifficult, require training",Ophthalmology,
cc0d09f8-564d-4fe5-8b22-4b7d3e4ed586,Most common tumor of lacrimal gland:,Trans-scaphoid perilunate fracture,Scaphoid fracture,Distal radius fracture,Hamate fracture,3,single,Ans. d. Hamate fractureMost common tumor of lacrimal gland is Non-Hodgkin's lymphoma (37%)> Pleomorphic adenoma (25%). Most commonmalignant epithelial tumor of the lacrimal gland is adenoid cystic carcinoma.Lacrimal Gland TumorMC tumor of lacrimal glandNon-Hodgkin's lymphomadegMC epithelial tumor of lacrimal glandPleomorphic adenomadegMC malignant epithelial tumor of lacrimal glandAdenoid cystic carcinomadeg,Ophthalmology,
97ea4638-c71a-428b-b839-7638bdd467ab,Manufaeturer of a drug company labels that the drug contains 500 mg of paracetamol. On analysis' if was found to contain only 200 mg of drug. Which type of drug it is known as?,Counterfeit drug,Adulterant drug,Spurious drug,Unethical drug,0,single,Ans: A. Counterfeit drugRef: and hxp://www.globalforumljdorg/sites/default/files/docs/tibrary/lllflO-Evolution%20of/o20Definitions%20Definition.pdfand to the US FDA Counterfeit medicine is fake medicine.It may be contaminated or contain the wrong or no active ingredient.They could have the right active ingredient but at the wrong dose.Counterfeit drugs are illegal and may be harmful to your health.,Pharmacology,
9013e6c6-35da-4df1-a83a-a907ae206135,Heparin acts which of the following adjuvants?,Antithrombin III,Protein C,Protein S,Thrombomodulin,0,single,"Ans: A. Antithrombin IIIRef: Goodman & Gilman, 13th ed, pg. 588Heparin binds to antithrombin III (AT-lll) and accelerate the rate at which it inhibits various coagulation proteases.",Pharmacology,
28b7a6ea-c657-4da7-81dc-88457a064655,Which of the following is not used in osteoporosis?,Milnacipran,PTH,Strontium ranelate,Denosumab,0,single,"Ans: A. Milnacipran(Ref. Goodman Gilman 12/e p1299; Katzung 13/e p761-762, 12/e p775; Harrison 19/e p2493, 18/c' p3120; Apley 9/e p /3 I-133)Milnacipran:Serotonin-norepinephrine reuptake inhibitor (SNRI).Approved for treatment of pain in fibromyalgia, not in osteoporosis.Drugs useful in OsteoporosisInhibit Bone ResorptionStimulates Bone Both actionBisphosphonates: Alendronate, risedronate & etidronateCalcium receptor agonist: CinacalcetCalcitoninSERMs: Tamoxifen, raloxifeneGallium nitrateRANKL inhibitors: DonesumabTeriparatideCalciumCalcitriolFluorideStrontium ranelate",Pharmacology,
6d426ea7-e119-4b5f-be99-1e36084c332c,All are topical hemostatic agents except?,Bone wax & patty,HemCon bandage,Quikclot,Fixclot,3,multi,"Ans. D. Fixclot Topical hemostatic agents are used when surgical hemostasis is inadequate or impractical. The majority of routine, elective operations are performed in patients with normal hemostasis and with minimal blood loss.The two main categories of topical hemostatic agents are physical agents, which promote hemostasis using a passive substrate, and biologically active agents, which enhance coagulation at the bleeding site",Pharmacology,
5ec6e275-1772-4d73-8776-77b38eb82ef2,Which of the following drug has gameticidal action against all species of plasmodium?,Primaquine,Chloroquine,Quinine,None of these,0,multi,"Primaquine: It is gameticidal against all species of Plasmodium i.e. vivax, ovale, falciparum, malariae. Hence, it is DOC to prevent transmission of malaria. It is also used for Radical cure of vivax and ovale malaria as it can kill hypnozoites as well. Chloroquine and Quinine: Gameticidal against P. vivax species only",Pharmacology,AIIMS 2018
eb2cf703-b3b6-492b-b8db-9ed90e16beea,An oral hypoglycemic agent is:,Warfarin,Insulin,Glibeneclamide,Gluengon,2,single,,Pharmacology,
9a901f04-8eb8-4e4f-a332-14cf2a3c70a3,Clavulanic acid added to ampicillin causes:,Increase	effectivity	against	gram-negative organisms,Inhibition of β-lactamases,Increases the effectiveness against delta lactamase producing organism,Increase	effectivity	against	gram-positive organisms,1,single,,Pharmacology,
7a3a771f-2b56-4af8-b967-3c991b394bc6,"Compared to unfractionated heparin, Low molecular weight heparin (LMWH) has reliable anticoagulant action because:",It interferes with thrombin and antithrombin III simultaneously,It is less protein bound,It is given subcutaneously,It is cleared by macrophages,1,single,"Answer- B. It is less protein boundCompared to unfractionated heparin, Low molecular weight heparin (LMWH) has reliable anticoagulant action because it is less protein bound.Indications of LMW heparins:Prophylaxis of DVT and pulmonary embolism in high-risk patients undergoing surgery stroke or other immobilized patientsTreatment of established DVTUnstable anginaTo maintain patency of cannulae and shunts in dialysis patients and in extracorporeal circulation.",Pharmacology,
928c6efd-d481-4323-83f0-721dae436451,Cholinomimetic is not used in which of the following?,Bradycardia,Glaucoma,Myasthenia gravis,Post-surgical atony or ileus,0,single,"Ans. a. BradycardiaCholinomimetic is used for open-angle glaucoma, cobra bite, and myasthenia gravis but not in bradycardia. Uses of CholinomimeticDiseases of eye Glaucoma and accommodative esotropiaAtropine overdosesGastrointestinal and urinary tract Alzheimer's diseasePostoperative atony, neurogenic bladderCobra bite: Neostigmine and edrophoniumHea: Ceain atrial arrhythmiasNeuromuscular junction: Myasthenia gravis, Curare induced neuromuscular paralysis",Pharmacology,
1869d0ec-8ec2-4de2-8a71-f30ed89f6c8e,Benzodiazepine antagonist is,Flumazenil,Furazolidone,Naloxone,Naltrexone,0,single,,Pharmacology,
14c74c4d-d6c1-4ced-98b5-4fe778d28836,Drugs used in urea cycle disorders to reduce ammonia?,Phenyl butarone,Phenyl butyrate,L - Carnitine,Isoleucin,1,single,Ans: B. Phenyl butyrate Urea cycle disorders are inherited disorders where ammonia is not turned into uric acid properly and so it builds up in the blood. Regular intake of sodium phenylbutyrate helps reduce the levels of ammonia.,Pharmacology,
e1e575e9-3c85-4c16-86ad-29f6ea41c627,Which of the following is used for the treatment of paucibacillary leprosy?,2 drugs for 6 months,2 drugs for 12 months,3 drugs for 6 months,3 drugs for 12 months,2,single,According to the latest guidelines treatment of multibacillary and paulibacillary leprosy is same expect for duration of treatment. Multibacillary Paulibacillary Rifampin 600 mg once a month supervised 600 mg once a month supervised Clofazimine 300 mg once a month supervised + 50 mg daily self administered 300 mg once a month supervised + 50 mg daily self administered Dapsone 100 mg daily self administered 100 mg daily self administered Duration 12 months 6 months,Pharmacology,AIIMS 2019
17ca6005-346f-4f14-b1a3-430d3667d7f0,Black deposits on conjunctiva in a patient with glaucoma are seen with the use of:,Prostaglandins,Carbonic anhydrase inhibitors,Epinephrine,Beta blocker,2,single,"Ans: C. Epinephrine(Ref: Goodman Gilman 12/e p286, 326; Katzung 13/e p161, 12/e p160; The Cornea by Smolin and Thoft's/p504)Black deposits on conjunctiva in a patient with glaucoma are seen with use of epinephrine. Latanoprost is associated with iris hyperpigmentation.Epinephrine is unstable in alkaline solution; when exposed to air or light, it turns pink from oxidation to adrenochrome and then brown from formation of polymers.",Pharmacology,
f94eef30-d8f9-4d40-866e-a89c7fbb7c7f,Drug not requiring dose adjustment in renal disease is,Aminoglycoside,Vancomycin,Calcium channel blocker,Metronidazole,2,single,,Pharmacology,
2880abd7-1ec6-4456-823e-e5d00159dfec,What drug is used for prophylaxis against Pneumocystis jirovecii in patients on chemotherapy?,Cotrimoxazole,Amoxicillin,Dexamethasone,Cephalosporin,0,single,"Answer- A. CotrimoxazoleDrug of choice for prophylaxis and treatment of pneumocystis infection in both immunocompetent as well as immunocompromised is cotrimoxazole.Cyclospora, Isospora & Pneumocystis jiroveci - Cotrimoxazole",Pharmacology,
5891372b-60e8-4a7c-b773-48598b2712e3,All of the following are potentially serious side effects of thioamide group of antithyroid drugs except:,Hepatic dysfunction,Severe rash,Agranulocytosis,Anaphylaxis,3,multi,"Ans: D. Anaphylaxis(Ref. Goodman Gilman 12/e p1149; Katzung 13/e p671, 12/e p688)Adverse effects of anti-thyroid drugs:Most serious reaction: AgranulocytosisMC reaction: Mild, purpuric, uicarial papular rash.Less frequent complications: Pain & stiffness in joints, paresthesias, headache, skin pigmentation & loss of hair.ANCAs in -50% of patients receiving propylthiouracil.Cholestatic jaundice - More common with methimazole than propylthiouracil.Propylthiouracil-associated hepatic failure.",Pharmacology,
b1cb5022-7ebd-41b5-808c-c969958bfb62,Which of the following drug must be sold by retail only on production of a prescription by a registered medical practitioner?,Schedule H,Schedule G,Schedule X,Schedule M,0,single,"Schedule H: Drugs which can be sold only with prescription. On the strip of drug a long red line is present. Rx is written on the top right corner. NRx- is written on Narcotic (habit forming) drugs. XRx- not available for general market, only given under special conditions where health care provider can give the drug. OTC- Over The Counter drugs can be given without prescription.",Pharmacology,AIIMS 2018
82356aae-5bd4-4503-acab-5f70c0db6bee,Idiosyncratic side-effects of carbamazepine are all except:,Steven-Johnson syndrome,Agranulocytosis,Rash,Blurred vision,3,multi,"Answer- D. Blurred visionDiplopia (not the blurring of vision) is a dose related side effect of carbamazepine, while others are idiosyncratic, reactions.""The most common dose-related adverse effects of carbamazepine are diplopia and ataxia. The diplopia often occursfirst and may last less than an hour during a paicular time of day",Pharmacology,
72df8357-4e51-45f7-ae9d-669a9bfe9efc,Lidocaine produces its antiarrhythmic effects by,Increasing A-V conduction,Decreasing cardiac excitability,Increasing cardiac conduction velocity,Increasing spontaneous pacemaker activity,1,single,,Pharmacology,
f588af9c-fc27-43ff-a9f6-2cd26f075654,Sodium nitroprusside is metabolized to form an active metabolite. This active metabolite of sodium nitroprusside act activation of:-,Phospholipase A,Phospholipase C,Guanylate cyclase,Protein kinase C,2,single,Nitoprusside and nitrates act by production of NO (nitric oxide). NO stimulates guanylate cyclase in smooth muscles which leads to formation of cGMP. cGMP act on smooth muscles to cause vasodilation.,Pharmacology,AIIMS 2018
6a906cd3-6215-401c-80c5-c239ce10f06e,All the following are seen in thyrotoxicosis except,Tremor,Increased temperature,Slow pulse rate,Exophthalmos,2,multi,,Surgery,
16380c80-a853-44da-b7a8-e9a8e8aaab67,Most common site of CSF Rhinorrhoea is,Ethmoidal sinus,Frontal sinus,Petrous bone,Cribriform plate,3,single,,Surgery,
f860085a-f00e-4031-9d00-0bb4879c3023,All of the following statements of nasal fractures are true except:,"Even if minor, they may be followed by bilateral ecchymosis and facial oedema",They may need to be reduced for a few weeks,They need not be complicated by traumatic telecanthus,They may lead to the telescoping of the nasal complex into the frontal sinus,1,multi,,Surgery,
69bd9d80-fa4f-45f8-963d-aaef80a18d46,All of the following complications are more common in ventouse assisted delivery than forceps except:,Subgaleal hemorrhage,Cephalhematoma,Intracranial hemorrhage,Transient lateral rectus palsy,3,multi,"Answer- D. Transient lateral rectus palsyTransient lateral rectus palsy is more common inforceps assisted delivery.Subgaleal hemonhage, cephalhematoma and intracranial hemonhage are more common in ventouse assisted delivery.",Surgery,
4720c165-03b3-4a1a-9e51-1f36c0bcd1be,"In esophageal varices bleeding, which of the following is not used?",Endoscopy banding,Octreotide,Platelet transfusion,TIPS,2,single,Answer- C. Platelet transfusionBeta-blockersEndoscopic sclerotherapyEndoscopic variceal ligation (banding)A medication called octreotide - will lower the pressure in the swollen veins by tightening the blood vessels and reducing blood flow.Transjugular intrahepatic poosystemic shunt (TIPS) procedure is another potential treatment option for recurrent bleeding esophageal varices,Surgery,
fab914c7-2813-4300-bddb-e6815e4e6597,Highly vascular tumor of brain and spinal cord in adults:,Metastasis,Pilocytic astrocytoma,Hemangioblastoma,Cavernous malformation,2,single,Answer- C (Hemangioblastoma)Hemangioblastoma represents the MC primary intra-axial tumor in the adult posterior fossa.Occur almost exclusively in the posterior fossa (cerebelluma)Solid or cystic with a mural nodule.,Surgery,
60646c53-a9be-48d4-a895-551f31fd3faa,Direct impact on the bone will produce a:,Transverse fracture,Oblique fracture,Spiral fracture,Comminuted fracture,0,single,,Surgery,
3cf1de31-2703-4ff6-8091-3992a27a7987,Direct inter dental wiring is also known as:,Risdon's wiring,Gilmer's wiring,Eyelet wiring,Col. Stouts wiring,1,single,,Surgery,
28709e53-cbb8-48d9-aa3e-44aaa7037257,Moality associated with emergency abdominal aoic surgery is:,10%,20%,40%,>50%,2,single,"Answer- c. 40%With careful preopetative csrdiac evaluation and postoperative care, the operative moality rate approximates 1-2%.After acute rupture, the moality rate of emergent operation is 45-50%. Endovascular repair with stent placement is an emerging approach but at the current time is associated with a moality rate of approximately 40%.",Surgery,
1f9b0ca2-f75c-4189-884c-ac150dafc155,"During 3rd molar surgical extraction, distal incision is curved buccally to prevent injury to:",Buccal artery,Lingual nerve,Temporalis fibers,BFP,1,multi,,Surgery,
b9ad0558-8257-4446-bcae-f264097ab0a5,"A patient presents to the ER after a A with multiple rib injuries. He is conscious, speaking single words.RR= 40/ minute, BP= 90/40mm Hg. What is the next immediate step in management?",Intubate the patient,Urgent fluid infusion,Chest X- ray,Needle inseion in 2nd ICS,3,multi,Answer- D. Needle inseion in 2nd ICSThis is a case of pneumothorax. Although the new ATLS update is 5th intercostal space in mid axillary line but in this question we will go with a time tested method of needle in the 2nd ICS.,Surgery,
c6a12e46-d354-43bf-9230-6fe2fb96feab,Rapid onset of action seen by local anesthesia in small nerve endings is due to,Increased threshold of small nerves due to depolarization,Low pH of small nerve fibres,High ratio of surface area to the volume of small nerve fibres,Increased resting potential of small nerve fibres,2,multi,,Surgery,
